10/25/2017 22:49:00,10/26/2017 02:02:06,1176
10/25/2017 22:52:00,10/26/2017 14:24:00,1194
10/25/2017 22:52:07,10/26/2017 12:33:31,1107
10/25/2017 22:55:26,10/26/2017 12:35:29,933
10/25/2017 23:12:27,10/26/2017 13:00:47,968
10/26/2017 02:02:00,10/26/2017 14:24:00,1223
10/26/2017 03:43:49,10/26/2017 06:01:16,915
10/26/2017 14:45:00,10/27/2017 14:31:00,912
10/26/2017 14:49:37,10/26/2017 17:25:43,1193
10/26/2017 15:51:11,10/26/2017 17:25:44,892
10/26/2017 15:51:52,10/26/2017 17:25:44,1113
10/26/2017 17:25:49,10/26/2017 21:23:02,1193
10/26/2017 17:51:00,10/27/2017 14:31:00,1146
10/26/2017 17:51:03,10/27/2017 15:32:42,1146
10/26/2017 22:24:10,10/26/2017 22:26:56,1137
10/26/2017 22:25:40,10/27/2017 12:24:17,1038
10/26/2017 22:27:27,10/27/2017 12:45:38,1137
10/26/2017 22:38:41,10/27/2017 01:00:19,991
10/26/2017 22:52:00,10/27/2017 12:23:15,1107
10/26/2017 23:05:36,10/27/2017 11:55:58,1194
10/26/2017 23:15:35,10/26/2017 23:17:29,933
10/26/2017 23:17:51,10/27/2017 12:47:48,933
10/26/2017 23:28:57,10/26/2017 23:32:34,968
10/26/2017 23:32:52,10/26/2017 23:33:21,968
10/26/2017 23:33:00,10/27/2017 14:31:00,968
10/27/2017 11:56:00,10/27/2017 14:31:00,1153
10/27/2017 12:47:51,10/27/2017 12:48:42,933
10/27/2017 13:28:28,10/27/2017 13:32:39,1092
10/27/2017 15:32:46,10/27/2017 16:01:44,1175
10/27/2017 16:01:00,10/27/2017 22:29:00,1175
10/27/2017 16:45:01,10/27/2017 22:20:07,1163
10/27/2017 16:52:57,10/27/2017 19:08:21,1137
10/27/2017 16:55:09,10/30/2017 11:25:22,992
10/27/2017 16:59:54,10/27/2017 18:59:39,948
10/27/2017 17:06:55,10/27/2017 18:24:06,1188
10/27/2017 17:11:08,10/27/2017 17:48:43,1172
10/27/2017 17:17:49,10/27/2017 18:25:36,1223
10/27/2017 17:19:49,10/27/2017 18:48:41,1057
10/27/2017 17:20:24,10/27/2017 17:21:03,1218
10/27/2017 17:29:24,10/27/2017 19:05:04,1106
10/27/2017 17:33:28,10/27/2017 17:35:22,1032
10/27/2017 17:35:34,10/27/2017 18:54:03,1032
10/27/2017 18:43:36,10/27/2017 19:07:54,1066
10/27/2017 19:08:01,10/27/2017 22:20:08,1066
10/27/2017 20:27:42,10/27/2017 21:04:33,912
10/27/2017 21:11:03,10/27/2017 22:11:30,912
10/27/2017 21:52:15,10/30/2017 19:10:20,1137
10/27/2017 22:20:10,10/30/2017 15:29:23,1223
10/27/2017 22:37:00,10/30/2017 16:14:00,933
10/27/2017 23:17:28,10/30/2017 12:31:29,1194
10/27/2017 23:46:14,10/30/2017 14:00:22,1193
10/28/2017 00:29:08,10/30/2017 15:29:02,1107
10/28/2017 03:21:33,10/28/2017 15:19:42,915
10/28/2017 15:19:48,10/28/2017 15:58:37,991
10/30/2017 13:49:00,10/30/2017 16:14:00,1142
10/30/2017 14:55:00,10/30/2017 16:14:00,1111
10/30/2017 14:55:04,10/30/2017 19:43:12,1111
10/30/2017 15:29:00,10/30/2017 16:14:00,1212
10/30/2017 15:29:04,10/30/2017 18:10:08,1166
10/30/2017 16:02:41,10/30/2017 17:07:33,1146
10/30/2017 16:48:26,10/30/2017 18:19:50,1062
10/30/2017 16:51:15,10/30/2017 17:23:55,1212
10/30/2017 17:01:08,10/30/2017 19:19:28,1074
10/30/2017 17:01:39,10/30/2017 19:19:28,1188
10/30/2017 17:06:45,10/30/2017 19:53:08,929
10/30/2017 17:07:35,10/30/2017 17:23:55,1146
10/30/2017 17:19:46,10/30/2017 17:20:22,1223
10/30/2017 17:20:51,10/30/2017 17:22:08,1223
10/30/2017 17:22:17,10/30/2017 18:42:53,1223
10/30/2017 17:23:59,10/30/2017 19:00:42,1193
10/30/2017 17:45:48,10/30/2017 19:32:19,1218
10/30/2017 18:35:28,10/30/2017 19:00:42,1111
10/30/2017 19:01:04,10/30/2017 19:32:19,1194
10/30/2017 19:19:30,10/30/2017 19:53:08,1193
10/30/2017 19:32:26,10/30/2017 19:32:56,1194
10/30/2017 19:33:00,10/30/2017 23:25:00,1194
10/30/2017 19:53:12,10/30/2017 23:00:28,1189
10/30/2017 19:53:37,10/30/2017 23:00:28,929
10/30/2017 22:03:28,10/31/2017 13:42:59,1137
10/30/2017 22:13:50,10/31/2017 12:20:49,1179
10/30/2017 22:26:01,10/31/2017 13:16:14,1195
10/30/2017 22:30:26,10/31/2017 17:13:55,1163
10/30/2017 22:58:56,10/31/2017 17:13:54,1218
10/30/2017 23:00:30,10/31/2017 13:55:54,1107
10/30/2017 23:12:18,10/31/2017 13:55:54,968
10/30/2017 23:13:49,10/31/2017 12:00:35,1065
10/30/2017 23:26:29,10/30/2017 23:39:28,1194
10/30/2017 23:37:01,10/30/2017 23:40:06,941
10/30/2017 23:40:09,10/31/2017 13:55:54,941
10/31/2017 00:22:00,10/31/2017 17:00:00,1074
10/31/2017 00:22:56,10/31/2017 17:13:55,1074
10/31/2017 02:03:23,10/31/2017 17:13:54,1223
10/31/2017 03:35:41,10/31/2017 05:36:32,915
10/31/2017 13:55:56,10/31/2017 17:13:54,1142
10/31/2017 14:28:09,10/31/2017 14:28:41,894
10/31/2017 16:55:00,10/31/2017 18:46:23,1032
10/31/2017 17:00:00,10/31/2017 19:15:00,1074
10/31/2017 17:00:26,10/31/2017 19:44:33,933
10/31/2017 17:02:18,10/31/2017 17:03:56,899
10/31/2017 17:02:24,10/31/2017 18:58:46,1137
10/31/2017 17:02:49,10/31/2017 17:03:33,1193
10/31/2017 17:04:04,10/31/2017 17:05:22,899
10/31/2017 17:04:05,10/31/2017 18:17:12,1092
10/31/2017 17:13:57,10/31/2017 17:15:43,1223
10/31/2017 17:16:10,10/31/2017 17:17:13,1223
10/31/2017 17:18:00,10/31/2017 19:14:00,1223
10/31/2017 17:18:57,11/01/2017 12:58:00,1223
10/31/2017 17:25:00,11/01/2017 16:02:00,1179
10/31/2017 17:27:44,10/31/2017 18:35:36,1073
10/31/2017 17:29:00,10/31/2017 19:14:00,1121
10/31/2017 17:35:14,10/31/2017 19:03:46,1014
10/31/2017 17:41:46,10/31/2017 17:42:10,934
10/31/2017 21:43:50,11/01/2017 12:47:36,1163
10/31/2017 21:55:22,11/01/2017 12:31:25,1107
10/31/2017 22:07:26,10/31/2017 22:09:21,1137
10/31/2017 22:15:00,11/01/2017 16:02:00,1014
10/31/2017 22:28:29,10/31/2017 22:28:45,876
10/31/2017 22:41:30,11/01/2017 12:27:48,1194
10/31/2017 23:51:30,11/01/2017 13:28:03,933
10/31/2017 23:56:00,11/01/2017 16:02:00,1121
11/01/2017 00:03:00,11/01/2017 16:02:00,968
11/01/2017 00:07:28,11/01/2017 12:03:12,1074
